"Acanthurus tractus (bahianus)","Acanthurus chirurgus","Acanthurus coeruleus","Aetobatus narinari","Alectis ciliaris","Balistes vetula","Calamus pennatula","Canthidermis sufflamen","Caranx crysos","Caranx hippos","Caranx latus","Caranx lugubris","Caranx ruber","Carcharhinus limbatus","Carcharhinus perezii","Cephalopholis cruentata","Cephalopholis fulva","Chaetodon ocellatus","Chaetodon sedentarius","Chaetodon striatus","Decapterus macarellus","Elagatis bipinnulata","Epinephelus adscensionis","Epinephelus guttatus","Epinephelus itajara","Epinephelus striatus","Gerres cinereus","Ginglymostoma cirratum","Gymnothorax moringa","Haemulon plumierii","Holacanthus ciliaris","Holacanthus tricolor","Hypanus americanus","Istiophorus albicans","Lachnolaimus maximus","Lactophrys trigonus","Lactophrys triqueter","Lutjanus analis","Lutjanus apodus","Lutjanus cyanopterus","Lutjanus griseus","Lutjanus jocu","Lutjanus mahogoni","Lutjanus synagris","Microspathodon chrysurus","Mycteroperca interstitialis","Mycteroperca tigris","Mycteroperca venenosa","Negaprion brevirostris","Ocyurus chrysurus","Pomacanthus paru","Pterois volitans","Scarus coelestinus","Scarus iseri","Scarus taeniopterus","Scomberomorus regalis","Seriola rivoliana","Sparisoma aurofrenatum","Sparisoma chrysopterum","Sparisoma radians","Sparisoma rubripinne","Sparisoma viride","Sphyraena barracuda","Trachinotus falcatus","-","YEAR","REGION","LOCATION","SITE NAME","DEPTH ZONE","TRANSECT","sample_code","YEAR_SITE","YEAR_LOCATION","YEAR_REGION"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0725067145826275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.706100904566532,3.741471904233107,0,0,2.854168709232204,0,0,0,4.086984207815808,0,0,,"2016","West","Mayaguez","Manchas Exteriores 10m","Shallow","1","2016Manchas Exteriores 10m1","2016_Manchas Exteriores 10m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.040711761678725,0,0,0,0,0,0,0,0,0,,"2016","West","Mayaguez","Manchas Exteriores 10m","Shallow","2","2016Manchas Exteriores 10m2","2016_Manchas Exteriores 10m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.764682417529437,5.6550123102867715,0,0,5.391716630806586,0,0,0,0,0,0,,"2016","West","Mayaguez","Manchas Exteriores 10m","Shallow","3","2016Manchas Exteriores 10m3","2016_Manchas Exteriores 10m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.497718948652777,6.304247685307151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8279890098181366,0,0,0,3.657646751682838,0,0,0,6.7970694981243795,0,0,,"2016","West","Mayaguez","Manchas Exteriores 10m","Shallow","4","2016Manchas Exteriores 10m4","2016_Manchas Exteriores 10m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7186603802142257,0,0,0,0,0,0,0,6.0875471557850265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4190747807702975,0,0,3.657646751682838,0,0,0,7.292412054241786,0,0,,"2016","West","Mayaguez","Manchas Exteriores 10m","Shallow","5","2016Manchas Exteriores 10m5","2016_Manchas Exteriores 10m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.497718948652777,3.597860055726768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.368392997073958,0,0,0,0,0,0,0,0,0,2.882563575448353,6.652269304746673,0,0,5.329573756198591,0,0,0,6.104324372517359,0,0,,"2016","West","Mayaguez","Manchas Exteriores 20m","Intermediate","1","2016Manchas Exteriores 20m1","2016_Manchas Exteriores 20m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.089391872533004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.305145590337924,5.976503181967821,0,0,3.657646751682838,0,0,0,0,0,0,,"2016","West","Mayaguez","Manchas Exteriores 20m","Intermediate","2","2016Manchas Exteriores 20m2","2016_Manchas Exteriores 20m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.497718948652777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.825590031380704,6.437127454967373,0,0,4.6694586758704535,0,0,0,4.815674193755838,0,0,,"2016","West","Mayaguez","Manchas Exteriores 20m","Intermediate","3","2016Manchas Exteriores 20m3","2016_Manchas Exteriores 20m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.044436431874088,5.571012696691494,0,0,0,0,0,0,0,0,0,0,3.6254070311583626,5.828622035851511,0,0,3.657646751682838,0,0,0,3.874943997186725,0,0,,"2016","West","Mayaguez","Manchas Exteriores 20m","Intermediate","4","2016Manchas Exteriores 20m4","2016_Manchas Exteriores 20m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.157387242113832,0,0,0,0,0,0,0,0,0,0,4.697293474863897,0,0,4.809171691773934,0,0,0,4.815674193755838,0,0,,"2016","West","Mayaguez","Manchas Exteriores 20m","Intermediate","5","2016Manchas Exteriores 20m5","2016_Manchas Exteriores 20m","2016_Mayaguez","2016_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.741471904233107,0,0,0,0,0,0,6.104324372517359,0,0,,"2018","West","Mayaguez","Cayo Rodriguez","Very Shallow","1","2018Cayo Rodriguez1","2018_Cayo Rodriguez","2018_Mayaguez","2018_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.535391291380175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19735231229633,0,0,4.6659830253846035,0,0,0,2.5160822672564502,0,0,,"2018","West","Mayaguez","Cayo Rodriguez","Very Shallow","2","2018Cayo Rodriguez2","2018_Cayo Rodriguez","2018_Mayaguez","2018_West"
0,2.970414465569701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.921685652500066,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0717669598299886,0,0,6.123982926808126,0,0,0,0,0,0,,"2018","West","Mayaguez","Cayo Rodriguez","Very Shallow","3","2018Cayo Rodriguez3","2018_Cayo Rodriguez","2018_Mayaguez","2018_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.946947145565514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66714496196793,0,0,0,0,0,0,,"2018","West","Mayaguez","Cayo Rodriguez","Very Shallow","4","2018Cayo Rodriguez4","2018_Cayo Rodriguez","2018_Mayaguez","2018_West"
0,4.566845071666424,4.190714786041794,0,0,0,0,0,0,0,0,0,0,0,0,0,3.597860055726768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9947317732204075,0,0,0,0,0,0,0,3.657646751682838,0,0,0,6.104324372517359,0,0,,"2018","West","Mayaguez","Cayo Rodriguez","Very Shallow","5","2018Cayo Rodriguez5","2018_Cayo Rodriguez","2018_Mayaguez","2018_West"
2.458733775483977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0875471557850265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.521621128614363,0,0,0,0,0,0,0,0,0,0,2.9947317732204075,0,0,0,4.591375474965902,4.138999202762532,0,0,0,0,0,0,5.701279344438083,0,0,,"2018","West","Mayaguez","Guanajibo","Intermediate","1","2018Guanajibo1","2018_Guanajibo","2018_Mayaguez","2018_West"
0,4.610754564281992,4.481645699702594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2438960966453663,4.6434288981051814,0,0,2.217027204632399,0,0,0,0,0,0,,"2018","West","Mayaguez","Guanajibo","Intermediate","2","2018Guanajibo2","2018_Guanajibo","2018_Mayaguez","2018_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.099190981922221,0,2.2438960966453663,5.323497665078335,0,0,2.854168709232204,0,0,0,0,0,0,,"2018","West","Mayaguez","Guanajibo","Intermediate","3","2018Guanajibo3","2018_Guanajibo","2018_Mayaguez","2018_West"
3.79974976294536,3.673004104955646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.248811946644198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36464311358790924,5.342621292104561,0,0,0,0,0,0,0,0,0,,"2018","West","Mayaguez","Guanajibo","Intermediate","4","2018Guanajibo4","2018_Guanajibo","2018_Mayaguez","2018_West"
0,3.673004104955646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.706100904566532,6.720292528873309,0,0,2.217027204632399,0,0,0,0,0,0,,"2018","West","Mayaguez","Guanajibo","Intermediate","5","2018Guanajibo5","2018_Guanajibo","2018_Mayaguez","2018_West"
4.200055016644215,2.327277705584417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.086943153607375,0,0,0,4.906533245495736,4.138999202762532,0,0,3.518091133133655,0,0,0,0,0,0,,"2018","West","Mayaguez","Manchas Exteriores 10m","Shallow","1","2018Manchas Exteriores 10m1","2018_Manchas Exteriores 10m","2018_Mayaguez","2018_West"
4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.316623023828922,0,0,3.2402458506043934,0,0,0,7.256297239690681,0,0,,"2018","West","Mayaguez","Manchas Exteriores 10m","Shallow","2","2018Manchas Exteriores 10m2","2018_Manchas Exteriores 10m","2018_Mayaguez","2018_West"
4.481645699702594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.248811946644198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.828680876687068,0,0,0,0,0,4.0920085024245525,0,0,0,5.326321562957634,3.159550358783386,0,0,0,0,0,0,0,0,0,,"2018","West","Mayaguez","Manchas Exteriores 10m","Shallow","3","2018Manchas Exteriores 10m3","2018_Manchas Exteriores 10m","2018_Mayaguez","2018_West"
2.458733775483977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8279890098181366,3.741471904233107,0,0,3.2402458506043934,0,0,0,5.701279344438083,0,0,,"2018","West","Mayaguez","Manchas Exteriores 10m","Shallow","4","2018Manchas Exteriores 10m4","2018_Manchas Exteriores 10m","2018_Mayaguez","2018_West"
4.5958266709849385,2.327277705584417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82346001090882,0,0,0,0,0,0,6.0875471557850265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9947317732204075,0,0,0,0,1.091923300517313,0,0,0.3148107398400336,0,0.4054651081081644,0,3.874943997186725,0,0,,"2018","West","Mayaguez","Manchas Exteriores 10m","Shallow","5","2018Manchas Exteriores 10m5","2018_Manchas Exteriores 10m","2018_Mayaguez","2018_West"
0,4.353369925424077,3.79974976294536,0,0,0,0,0,0,0,0,0,0,0,0,3.497718948652777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.992788670070113,0,0,0,0,0,0,0,0,0,0,2.9947317732204075,0,0,0,0,5.2858904715399095,0,0,0,0,0,0,6.104324372517359,0,0,,"2018","West","Mayaguez","Manchas Exteriores 20m","Intermediate","1","2018Manchas Exteriores 20m1","2018_Manchas Exteriores 20m","2018_Mayaguez","2018_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.368392997073958,0,0,0,0,0,0,0,0,0,0,5.634253745337369,0,0,4.873745888700135,0,0,0,8.595941523285191,0,0,,"2018","West","Mayaguez","Manchas Exteriores 20m","Intermediate","2","2018Manchas Exteriores 20m2","2018_Manchas Exteriores 20m","2018_Mayaguez","2018_West"
4.481645699702594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.248811946644198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.743017252680216,0,0,0,0,0,0,0,0,0,0,0,0,4.138999202762532,0,0,0,0,0,0,3.874943997186725,0,0,,"2018","West","Mayaguez","Manchas Exteriores 20m","Intermediate","3","2018Manchas Exteriores 20m3","2018_Manchas Exteriores 20m","2018_Mayaguez","2018_West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.089391872533004,0,0,0,0,0,0,0,7.82663864706863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0920085024245525,0,0,0,3.6254070311583626,5.34981813941044,0,0,2.217027204632399,0,0,0,0.8241754429663495,0,0,,"2018","West","Mayaguez","Manchas Exteriores 20m","Intermediate","4","2018Manchas Exteriores 20m4","2018_Manchas Exteriores 20m","2018_Mayaguez","2018_West"
4.481645699702594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.089391872533004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6254070311583626,0,0,0,2.854168709232204,0,3.0301337002713233,0,0,0,0,,"2018","West","Mayaguez","Manchas Exteriores 20m","Intermediate","5","2018Manchas Exteriores 20m5","2018_Manchas Exteriores 20m","2018_Mayaguez","2018_West"
